AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsRisk
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,3,4,0,0,0,3,0.273,true
52,18,5,5,12,0.667,357021.0,1423833.0,1,14,1,1,3,4,2,2,0.4,4,0.8,true
105,25,1,6,4,0.16,3392412.0,683365.0,1,21,2,1,1,4,0,1,1.0,1,0.167,false
273,11,1,4,1,0.091,2267193.0,1128143.0,1,5,1,1,3,4,3,0,0.0,1,0.25,false
85,12,2,10,1,0.083,5808064.0,2959623.0,1,7,1,1,2,7,0,1,0.5,1,0.1,false
7,3,1,3,1,0.333,28044893.0,382509.0,1,3,2,2,4,9,3,0,0.0,0,0.0,true
121,11,1,11,10,0.909,5260564.0,2184853.0,1,5,2,1,3,5,1,0,0.0,6,0.545,true
130,27,0,11,27,1.0,5591817.0,2903268.0,1,15,2,2,3,8,4,0,0,9,0.818,true
97,21,0,10,1,0.048,1881243.0,1675590.0,1,13,2,2,2,3,0,0,0,1,0.1,false
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,3,5,0,0,0,3,0.273,true
105,15,0,13,14,0.933,3988734.0,2537525.0,1,15,2,1,3,3,5,0,0,10,0.769,true
180,4,1,4,4,1.0,2945741.0,1343216.0,1,4,2,1,1,8,1,0,0.0,3,0.75,true
13,14,0,4,4,0.286,2304762.0,1409689.0,1,11,2,2,1,6,2,0,0,1,0.25,false
8,14,0,11,3,0.214,20000000.0,83000000.0,1,14,1,1,1,1,0,0,0,3,0.273,false
189,32,0,2,0,0.0,630385.0,1768513.0,1,10,1,1,2,2,3,0,0,0,0.0,false
37,11,2,4,3,0.273,6403638.0,2935043.0,1,9,2,2,4,4,3,0,0.0,1,0.25,false
251,31,1,2,0,0.0,2414846.0,1249566.0,1,11,1,1,2,4,2,0,0.0,0,0.0,false
257,5,1,1,0,0.0,529078.0,1766082.0,1,1,1,1,1,4,1,0,0.0,0,0.0,false
8,14,0,11,3,0.214,12000000.0,83000000.0,1,14,1,1,3,4,0,0,0,3,0.273,false
85,20,1,12,11,0.55,7868632.0,1927526.0,1,10,2,1,4,7,1,1,1.0,8,0.667,true
110,13,2,7,12,0.923,13402570.0,2166039.0,1,8,1,1,4,6,3,1,0.5,7,1.0,true
3,3,1,2,0,0.0,43552234.0,1487874.0,1,3,2,2,2,10,3,0,0.0,0,0.0,true
59,22,2,5,4,0.182,7361847.0,711764.0,1,13,1,1,1,1,5,0,0.0,1,0.2,false
4,4,0,1,1,0.25,27960275.0,476788.0,1,4,2,1,4,10,3,0,0,1,1.0,true
8,14,0,11,3,0.214,142000000.0,83000000.0,1,14,1,1,3,4,0,0,0,3,0.273,true
98,3,0,3,3,1.0,2919042.0,1791728.0,1,3,1,1,2,3,5,0,0,2,0.667,true
75,2,1,1,0,0.0,3039867.0,949491.0,1,2,5,1,1,1,4,0,0.0,0,0.0,true
9,3,0,3,0,0.0,7781668.0,1637596.0,1,1,2,4,1,3,4,0,0,0,0.0,true
58,18,1,7,9,0.5,3108418.0,702470.0,1,12,2,1,1,1,4,0,0.0,6,0.857,true
315,33,1,2,2,0.061,465828.0,1182162.0,0,12,1,1,1,2,2,0,0.0,0,0.0,false
162,7,1,5,4,0.571,13957093.0,1804423.0,1,7,1,2,1,8,4,0,0.0,4,0.8,true
21,9,4,8,3,0.333,4670805.0,1468827.0,1,5,3,1,1,2,6,1,0.25,3,0.375,true
276,7,0,4,0,0.0,211898.0,1333695.0,1,5,1,1,1,1,1,0,0,0,0.0,false
30,9,5,9,6,0.667,5779939.0,1767198.0,1,7,1,1,3,6,3,2,0.4,5,0.556,true
67,16,1,6,4,0.25,8286637.0,1638463.0,1,6,7,1,1,6,4,0,0.0,2,0.333,true
5,20,2,7,1,0.05,884868.0,416608.0,1,16,5,4,1,1,1,0,0.0,1,0.143,true
47,10,5,8,9,0.9,4088782.0,598298.0,1,9,1,1,1,8,6,0,0.0,5,0.625,true
150,11,3,10,6,0.545,11994353.0,2576391.0,1,6,2,2,2,8,8,2,0.667,6,0.6,true
312,13,1,4,1,0.077,465595.0,434616.0,0,4,1,1,1,2,1,0,0.0,0,0.0,false
7,1,0,1,0,0.0,45363719.0,819796.0,1,1,2,2,1,1,0,0,0,0,0.0,true
8,14,0,11,3,0.214,28000000.0,83000000.0,1,14,1,1,2,3,0,0,0,3,0.273,false
265,13,1,4,0,0.0,2237367.0,705056.0,1,8,1,1,1,5,2,0,0.0,0,0.0,false
1,5,2,4,1,0.2,8719901.0,534757.0,1,5,2,1,2,4,1,0,0.0,0,0.0,true
79,15,1,9,2,0.133,618146.0,1180975.0,1,10,1,2,3,6,3,1,1.0,2,0.222,false
220,8,0,0,1,0.125,1695960.0,1153755.0,1,7,1,1,3,3,0,0,0,0,0,false
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,1,4,0,0,0,3,0.273,true
79,14,2,5,4,0.286,5774513.0,1850090.0,1,3,7,2,4,4,2,0,0.0,2,0.4,true
100,12,1,1,3,0.25,898917.0,493481.0,1,2,1,6,1,2,4,0,0.0,0,0.0,true
29,19,1,8,2,0.105,1638572.0,914378.0,1,16,1,2,2,2,5,0,0.0,2,0.25,false
131,12,3,5,8,0.667,1813254.0,1276478.0,1,7,2,2,1,3,5,0,0.0,5,1.0,true
38,13,2,13,10,0.769,11354357.0,2494462.0,1,8,1,1,1,2,2,0,0.0,7,0.538,true
15,18,0,0,3,0.167,8387731.0,1645485.0,1,3,5,4,1,1,2,0,0,0,0,true
20,21,2,6,6,0.286,7321257.0,2506446.0,1,11,1,1,2,7,1,0,0.0,2,0.333,false
8,14,0,11,3,0.214,12000000.0,83000000.0,1,14,1,1,1,5,0,0,0,3,0.273,false
3,2,2,2,0,0.0,23649534.0,832847.0,1,2,2,2,1,3,2,0,0.0,0,0.0,true
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,2,3,0,0,0,3,0.273,true
360,8,1,4,0,0.0,1467782.0,628362.0,1,7,1,1,2,2,2,0,0.0,0,0.0,false
23,2,0,0,0,0.0,2946667.0,1830874.0,1,2,3,2,1,1,3,0,0,0,0,true
186,10,0,3,0,0.0,2039594.0,997710.0,0,3,1,1,2,4,0,0,0,0,0.0,false
6,24,2,14,24,1.0,2671859.0,2628131.0,1,21,2,1,1,2,5,2,1.0,7,0.5,true
227,23,1,1,1,0.043,1872915.0,1826434.0,1,19,1,1,1,1,1,0,0.0,0,0.0,false
2,2,1,1,0,0.0,10092911.0,920527.0,1,2,2,1,2,7,1,0,0.0,0,0.0,true
7,1,0,1,1,1.0,40023474.0,510797.0,1,1,1,1,5,10,0,0,0,0,0.0,true
7,21,1,4,3,0.143,4505175.0,989768.0,1,14,2,1,2,6,3,0,0.0,1,0.25,false
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,1,3,0,0,0,3,0.273,true
55,14,0,10,11,0.786,14706824.0,1476988.0,1,11,1,1,3,3,1,0,0,6,0.6,true
2,1,0,1,0,0.0,29719772.0,1290014.0,1,1,2,1,3,12,0,0,0,0,0.0,true
45,14,2,10,2,0.143,5515696.0,2822104.0,1,9,1,2,2,6,2,1,0.5,2,0.2,false
8,14,0,11,3,0.214,12000000.0,83000000.0,1,14,1,1,2,6,0,0,0,3,0.273,true
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,2,2,0,0,0,3,0.273,true
37,7,3,5,4,0.571,2585556.0,1709475.0,1,7,1,2,5,10,5,3,1.0,3,0.6,true
57,9,6,8,5,0.556,4005749.0,675135.0,1,7,1,2,2,10,2,2,0.333,5,0.625,true
292,4,0,0,0,0.0,626679.0,1303281.0,1,3,1,1,1,1,0,0,0,0,0,false
5,5,2,5,0,0.0,36331873.0,420021.0,1,5,1,2,5,12,0,0,0.0,0,0.0,true
8,14,0,11,3,0.214,142000000.0,83000000.0,1,14,1,1,3,4,0,0,0,3,0.273,true
2,8,1,6,2,0.25,45918365.0,903872.0,1,8,2,1,1,2,2,0,0.0,0,0.0,true
56,28,0,0,1,0.036,2324492.0,593389.0,1,23,1,1,3,3,1,0,0,0,0,false
83,19,2,7,18,0.947,13800756.0,1252645.0,1,14,2,2,2,2,3,2,1.0,7,1.0,true
73,18,2,4,1,0.056,3377851.0,1708162.0,1,16,2,2,2,8,0,1,0.5,1,0.25,false
42,19,2,6,5,0.263,4561597.0,2958846.0,1,17,2,1,2,4,2,1,0.5,2,0.333,false
8,14,0,11,3,0.214,142000000.0,83000000.0,1,14,1,1,1,5,0,0,0,3,0.273,true
56,30,0,15,28,0.933,2738177.0,1897485.0,1,23,1,2,1,1,5,0,0,9,0.6,true
2,8,2,3,0,0.0,23442535.0,927313.0,1,8,1,2,3,3,3,0,0.0,0,0.0,true
50,25,0,6,3,0.12,6735316.0,2077812.0,1,14,2,2,4,8,2,0,0,2,0.333,false
339,30,0,1,0,0.0,578700.0,905889.0,1,21,1,1,1,1,2,0,0,0,0.0,false
208,32,0,0,0,0.0,569351.0,1380683.0,1,14,1,1,1,1,0,0,0,0,0,false
6,7,0,6,1,0.143,11976031.0,1007144.0,1,7,1,1,5,9,1,0,0,1,0.167,true
166,23,1,3,18,0.783,10237944.0,2705376.0,1,19,1,1,1,3,1,0,0.0,2,0.667,true
89,19,3,6,18,0.947,14000084.0,527646.0,1,17,2,2,4,4,8,2,0.667,5,0.833,true
28,23,2,7,2,0.087,6569643.0,2449425.0,1,22,2,1,4,8,1,1,0.5,2,0.286,false
72,19,0,2,1,0.053,5981296.0,617514.0,1,19,6,4,2,2,4,0,0,1,0.5,true
17,12,3,10,6,0.5,5679509.0,1087646.0,1,10,1,1,1,1,2,3,1.0,6,0.6,true
75,17,2,5,5,0.294,3002850.0,495358.0,1,14,1,1,4,8,3,0,0.0,1,0.2,false
173,2,1,1,1,0.5,1658267.0,1851909.0,1,2,1,7,3,5,0,0,0.0,0,0.0,true
146,20,0,0,0,0.0,1082954.0,1187108.0,1,19,1,1,2,2,1,0,0,0,0,false
12,18,6,6,17,0.944,2013112.0,934658.0,1,10,2,1,3,9,6,1,0.167,3,0.5,true
91,28,0,1,1,0.036,1168584.0,1941834.0,0,9,1,1,1,1,0,0,0,0,0.0,false
365,18,0,4,2,0.111,965520.0,1520713.0,1,8,1,1,2,4,0,0,0,0,0.0,false
100,14,2,7,3,0.214,3448989.0,2261886.0,1,12,2,2,1,8,5,0,0.0,2,0.286,false
8,14,0,11,3,0.214,28000000.0,83000000.0,1,14,1,1,3,3,0,0,0,3,0.273,false
81,19,0,9,1,0.053,4314263.0,1947996.0,1,9,1,2,3,8,5,0,0,1,0.111,false
47,19,2,7,3,0.158,5560102.0,1744967.0,1,11,2,2,4,4,2,1,0.5,1,0.143,false
319,12,0,0,1,0.083,2222477.0,1516904.0,1,11,1,1,3,4,2,0,0,0,0,false
28,7,5,5,7,1.0,1708249.0,1607046.0,1,7,2,2,5,8,2,3,0.6,4,0.8,true
93,19,0,6,4,0.211,689457.0,882702.0,1,11,1,1,1,6,4,0,0,2,0.333,false
177,23,0,10,19,0.826,863871.0,1116826.0,1,11,2,1,2,4,1,0,0,6,0.6,true
74,24,2,7,3,0.125,6207121.0,1437945.0,1,23,2,1,2,2,4,0,0.0,2,0.286,false
4,7,4,5,7,1.0,5062275.0,1430778.0,1,5,3,1,5,5,3,0,0.0,5,1.0,true
6,3,0,2,2,0.667,46455859.0,1112225.0,1,3,2,2,1,3,2,0,0,0,0.0,true
357,26,0,2,0,0.0,2390345.0,558903.0,1,16,1,1,1,2,1,0,0,0,0.0,false
2,13,5,5,7,0.538,633018.0,1501374.0,1,10,2,1,5,5,1,3,0.6,5,1.0,true
3,8,0,4,0,0.0,49917124.0,1359441.0,1,8,1,2,4,12,1,0,0,0,0.0,true
46,5,4,5,5,1.0,5192831.0,692962.0,1,4,3,1,2,2,2,1,0.25,5,1.0,true
161,14,3,5,8,0.571,14644132.0,1395983.0,1,11,2,1,3,7,7,2,0.667,5,1.0,true
4,2,0,1,1,0.5,49206841.0,950616.0,1,2,1,1,3,7,3,0,0,0,0.0,true
50,9,2,8,1,0.111,4166562.0,809723.0,1,8,2,2,1,4,0,0,0.0,1,0.125,false
31,10,1,8,3,0.3,5992259.0,277684.0,1,4,1,6,1,1,4,0,0.0,0,0.0,true
1,7,2,4,2,0.286,46699843.0,848628.0,1,7,1,1,2,12,1,0,0.0,0,0.0,true
31,17,5,15,10,0.588,4772787.0,1212659.0,1,10,1,3,2,4,3,3,0.6,4,0.267,true
64,16,2,9,1,0.062,6901487.0,751797.0,1,16,1,2,2,3,0,1,0.5,1,0.111,false
6,13,6,10,11,0.846,1116893.0,422021.0,1,13,3,3,5,10,4,1,0.167,2,0.2,true
8,14,0,11,3,0.214,12000000.0,83000000.0,1,14,1,1,1,1,0,0,0,3,0.273,false
14,4,2,4,1,0.25,4082209.0,1779519.0,1,1,2,5,2,3,2,0,0.0,0,0.0,true
192,7,1,2,0,0.0,486866.0,1033582.0,0,3,1,1,3,3,3,0,0.0,0,0.0,false
31,10,1,10,2,0.2,580391.0,1905919.0,1,8,2,2,2,8,5,0,0.0,2,0.2,false
32,9,1,5,3,0.333,7085437.0,1464929.0,1,5,6,1,3,4,3,0,0.0,2,0.4,true
24,23,1,8,3,0.13,2927103.0,1627398.0,1,23,2,1,1,5,2,1,1.0,1,0.125,false
96,26,0,3,2,0.077,541035.0,379022.0,1,19,1,1,1,4,0,0,0,0,0.0,false
160,15,0,5,14,0.933,14721555.0,2492410.0,1,8,1,2,2,7,1,0,0,3,0.6,true
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,2,4,0,0,0,3,0.273,true
29,19,2,7,2,0.105,6252931.0,579266.0,1,11,4,4,4,4,0,0,0.0,0,0.0,true
327,31,1,2,0,0.0,528730.0,1993680.0,1,24,1,1,3,5,0,0,0.0,0,0.0,false
47,10,3,10,7,0.7,3244589.0,1629746.0,1,9,3,1,2,2,3,0,0.0,0,0.0,true
215,28,1,3,1,0.036,1512176.0,243739.0,0,14,1,1,2,2,0,0,0.0,0,0.0,false
1,3,2,2,1,0.333,45988869.0,1100162.0,1,3,1,1,1,2,3,0,0.0,0,0.0,true
98,15,2,6,2,0.133,5725820.0,1814556.0,1,7,2,3,1,3,2,0,0.0,2,0.333,true
7,7,0,6,2,0.286,1397349.0,2320410.0,1,6,2,2,2,3,2,0,0,2,0.333,false
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,1,4,0,0,0,3,0.273,true
69,18,2,13,15,0.833,12517790.0,2938906.0,1,16,2,1,1,1,6,0,0.0,9,0.692,true
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,2,2,0,0,0,3,0.273,true
72,16,2,8,1,0.062,6471087.0,1060624.0,1,11,1,1,2,3,1,1,0.5,1,0.125,false
48,12,5,11,5,0.417,892438.0,1004995.0,1,6,3,2,5,8,2,3,0.6,3,0.273,true
83,24,1,3,0,0.0,1923925.0,1773460.0,1,19,1,1,1,1,1,0,0.0,0,0.0,false
190,27,1,1,0,0.0,327428.0,1756173.0,1,11,1,1,1,4,3,0,0.0,0,0.0,false
179,18,1,1,5,0.278,3707796.0,1558519.0,1,13,1,5,1,2,0,0,0.0,1,1.0,true
21,7,6,6,4,0.571,5044923.0,347144.0,1,4,1,2,2,5,2,0,0.0,0,0.0,true
33,13,4,8,6,0.462,5972547.0,466672.0,1,13,3,3,2,8,2,1,0.25,1,0.125,true
2,5,0,4,0,0.0,42376906.0,687846.0,1,5,2,1,1,4,2,0,0,0,0.0,true
160,8,3,4,6,0.75,1738621.0,1488894.0,1,7,2,1,4,4,4,0,0.0,4,1.0,true
53,3,1,1,1,0.333,3064318.0,429354.0,1,3,6,2,1,3,0,0,0.0,0,0.0,true
6,17,0,9,16,0.941,573509.0,2798810.0,1,12,1,1,2,3,6,0,0,5,0.556,true
1,7,0,6,0,0.0,22082685.0,970832.0,1,7,1,1,2,3,0,0,0,0,0.0,true
1,3,0,2,0,0.0,10468199.0,604175.0,1,3,1,2,1,1,1,0,0,0,0.0,true
71,25,1,3,15,0.6,1915677.0,2941833.0,1,17,2,2,3,8,6,1,1.0,3,1.0,true
234,28,0,3,1,0.036,2410634.0,717215.0,1,27,1,1,3,3,2,0,0,0,0.0,false
31,9,0,1,1,0.111,808745.0,370262.0,1,4,1,1,1,2,3,0,0,0,0.0,false
2,5,2,2,0,0.0,10684286.0,384636.0,1,5,2,2,4,10,3,0,0.0,0,0.0,true
215,29,1,3,0,0.0,287222.0,786657.0,1,16,1,1,1,3,0,0,0.0,0,0.0,false
9,8,6,7,5,0.625,3124398.0,1910490.0,1,8,1,2,5,10,6,3,0.5,3,0.429,true
20,15,4,10,8,0.533,2562456.0,1747070.0,1,11,3,3,1,5,2,0,0.0,5,0.5,true
319,22,0,0,1,0.045,1653504.0,815236.0,1,20,1,1,2,3,1,0,0,0,0,false
47,6,5,6,5,0.833,871618.0,1748077.0,1,5,2,3,3,3,0,0,0.0,4,0.667,true
7,8,0,4,0,0.0,18165976.0,872417.0,1,8,1,1,3,6,3,0,0,0,0.0,true
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,3,3,0,0,0,3,0.273,true
8,14,0,11,3,0.214,142000000.0,83000000.0,1,14,1,1,1,1,0,0,0,3,0.273,true
27,2,1,2,0,0.0,7592580.0,639541.0,1,1,6,1,2,3,4,0,0.0,0,0.0,true
205,9,1,1,1,0.111,2470388.0,424470.0,1,4,1,1,2,2,1,0,0.0,0,0.0,false
244,5,1,2,1,0.2,2404633.0,692411.0,1,5,1,1,2,2,1,0,0.0,0,0.0,false
179,5,3,3,5,1.0,9925300.0,1216732.0,1,3,2,1,2,5,4,2,0.667,3,1.0,true
73,16,2,6,4,0.25,717376.0,875837.0,1,14,1,2,2,3,2,0,0.0,2,0.333,false
39,20,6,6,16,0.8,2783990.0,669463.0,1,11,3,3,1,7,6,2,0.333,2,0.333,true
1,7,1,4,1,0.143,39117335.0,381163.0,1,7,2,1,1,8,2,0,0.0,1,0.25,true
209,23,1,3,0,0.0,1918171.0,1944671.0,1,8,1,1,1,3,1,0,0.0,0,0.0,false
257,11,0,1,0,0.0,844321.0,1653002.0,1,6,1,1,1,4,2,0,0,0,0.0,false
8,14,0,11,3,0.214,20000000.0,83000000.0,1,14,1,1,2,5,0,0,0,3,0.273,false
6,6,0,3,6,1.0,8759031.0,2771771.0,1,3,2,2,2,3,3,0,0,3,1.0,true
54,9,3,4,7,0.778,3386885.0,975091.0,1,4,1,1,3,4,8,1,0.333,4,1.0,true
3,4,2,2,2,0.5,36045323.0,951822.0,1,4,1,2,2,5,0,0,0.0,1,0.5,true
187,12,0,1,0,0.0,231691.0,1224680.0,0,6,1,1,1,1,1,0,0,0,0.0,false
357,30,0,0,0,0.0,899320.0,1797950.0,0,9,1,1,1,5,1,0,0,0,0,false
8,14,0,11,3,0.214,54000000.0,83000000.0,1,14,1,1,3,6,0,0,0,3,0.273,true
2,4,1,3,0,0.0,35778339.0,1004363.0,1,4,1,1,3,10,0,0,0.0,0,0.0,true
5,16,3,5,9,0.562,767629.0,1094693.0,1,12,2,1,5,7,0,2,0.667,4,0.8,true
106,16,2,8,1,0.062,2948193.0,451760.0,1,9,1,1,4,7,5,1,0.5,1,0.125,false
51,8,2,5,2,0.25,3781071.0,1969171.0,1,4,2,1,2,8,2,1,0.5,1,0.2,false
94,28,0,0,0,0.0,458242.0,1130217.0,1,11,1,1,1,1,2,0,0,0,0,false
37,15,2,5,1,0.067,3010516.0,722699.0,1,13,2,2,3,3,5,1,0.5,1,0.2,false
117,11,2,4,2,0.182,4272628.0,535184.0,1,11,1,2,3,5,0,1,0.5,1,0.25,false
8,14,0,11,3,0.214,12000000.0,83000000.0,1,14,1,1,1,2,0,0,0,3,0.273,false
169,6,0,4,0,0.0,2008550.0,770641.0,1,5,1,1,2,4,1,0,0,0,0.0,false
31,6,2,5,1,0.167,7323946.0,1069828.0,1,4,2,2,3,6,3,0,0.0,1,0.2,false
52,17,3,7,9,0.529,2736096.0,1611204.0,1,8,3,2,3,4,3,2,0.667,4,0.571,true
60,10,0,8,3,0.3,7348611.0,927083.0,1,9,3,1,1,4,2,0,0,3,0.375,true
32,10,3,5,10,1.0,2323248.0,1905151.0,1,8,3,1,1,1,4,1,0.333,1,0.2,true
7,5,2,4,1,0.2,9587097.0,549760.0,1,5,1,1,3,3,0,0,0.0,1,0.25,true
141,9,1,1,2,0.222,4356679.0,1167014.0,1,1,4,3,2,6,0,0,0.0,1,1.0,true
55,26,0,2,0,0.0,662374.0,598057.0,1,8,1,1,1,4,2,0,0,0,0.0,false
23,5,0,4,2,0.4,5387374.0,635754.0,1,1,7,4,3,4,3,0,0,0,0.0,true
312,20,1,2,0,0.0,659297.0,1216514.0,1,10,1,1,1,1,0,0,0.0,0,0.0,false
8,14,0,11,3,0.214,54000000.0,83000000.0,1,14,1,1,1,1,0,0,0,3,0.273,false
43,15,6,8,10,0.667,2181006.0,1441955.0,1,8,3,3,3,3,4,3,0.5,5,0.625,true
4,6,0,5,2,0.333,13668066.0,745609.0,1,6,2,1,1,1,0,0,0,1,0.2,true
2,1,1,1,1,1.0,10518168.0,979866.0,1,1,1,1,3,12,2,0,0.0,0,0.0,true
92,13,2,6,2,0.154,6311364.0,1908070.0,1,7,2,2,1,4,1,1,0.5,1,0.167,false
57,5,2,5,0,0.0,2590115.0,788469.0,1,3,4,3,1,1,4,0,0.0,0,0.0,true
44,20,1,9,4,0.2,5242900.0,746745.0,1,10,2,1,1,1,4,0,0.0,2,0.222,false
40,20,1,10,18,0.9,5444785.0,1364420.0,1,20,1,1,4,6,8,1,1.0,7,0.7,true
37,12,0,0,1,0.083,2064491.0,1609486.0,1,7,3,1,4,4,3,0,0,0,0,true
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,2,3,0,0,0,3,0.273,true
195,24,1,3,0,0.0,2457272.0,1039809.0,1,16,1,1,1,1,0,0,0.0,0,0.0,false
86,4,1,2,1,0.25,6447725.0,966658.0,1,2,4,2,1,2,4,0,0.0,0,0.0,true
89,23,2,4,20,0.87,1947562.0,1351460.0,1,16,1,1,4,4,2,0,0.0,4,1.0,true
43,11,3,5,11,1.0,508038.0,1031947.0,1,9,3,2,1,3,2,1,0.333,1,0.2,true
8,14,0,11,3,0.214,28000000.0,83000000.0,1,14,1,1,3,5,0,0,0,3,0.273,false
74,14,3,7,13,0.929,11809370.0,2715469.0,1,10,2,2,1,4,4,1,0.333,5,0.714,true
1,3,0,2,1,0.333,46427425.0,817714.0,1,3,2,1,5,11,0,0,0,0,0.0,true
15,16,2,10,3,0.188,5799384.0,2407105.0,1,15,1,2,1,3,1,1,0.5,1,0.1,false
176,21,1,3,0,0.0,355706.0,1638225.0,1,21,1,1,3,5,1,0,0.0,0,0.0,false
8,14,0,11,3,0.214,12000000.0,83000000.0,1,14,1,1,2,2,0,0,0,3,0.273,false
229,29,0,4,0,0.0,1745433.0,1805568.0,0,4,1,1,1,4,3,0,0,0,0.0,false
7,3,0,2,0,0.0,16172736.0,475158.0,1,3,1,1,1,12,2,0,0,0,0.0,true
115,14,1,4,1,0.071,4311356.0,1593538.0,1,14,2,1,2,8,0,1,1.0,1,0.25,false
34,14,2,6,1,0.071,6002692.0,2255459.0,1,10,2,2,4,5,1,1,0.5,1,0.167,false
8,14,0,11,3,0.214,36000000.0,83000000.0,1,14,1,1,1,4,0,0,0,3,0.273,false
8,14,0,11,3,0.214,142000000.0,83000000.0,1,14,1,1,2,2,0,0,0,3,0.273,true
42,24,2,7,2,0.083,6411750.0,418664.0,1,24,1,1,2,4,4,1,0.5,2,0.286,false
33,16,0,4,0,0.0,2435650.0,1701601.0,1,9,1,1,1,4,1,0,0,0,0.0,false
242,29,0,0,0,0.0,795801.0,1558345.0,1,17,1,1,3,4,3,0,0,0,0,false
181,18,0,6,0,0.0,5262539.0,951631.0,1,15,5,2,1,2,4,0,0,0,0.0,true
36,19,3,12,9,0.474,4783738.0,727402.0,1,16,3,3,3,9,1,2,0.667,3,0.25,true
1,2,0,1,1,0.5,6057996.0,283522.0,1,2,2,2,5,7,3,0,0,0,0.0,true
139,13,2,3,11,0.846,6307679.0,2607539.0,1,9,1,1,2,2,3,2,1.0,3,1.0,true
312,23,1,4,0,0.0,1954386.0,1469672.0,0,10,1,1,1,1,1,0,0.0,0,0.0,false
99,19,1,7,0,0.0,7100818.0,1674580.0,1,11,3,1,2,2,4,0,0.0,0,0.0,true
180,23,0,12,23,1.0,6301212.0,604462.0,1,15,1,2,2,2,8,0,0,12,1.0,true
356,19,0,2,0,0.0,1310480.0,1088302.0,1,8,1,1,1,1,2,0,0,0,0.0,false
98,18,0,4,12,0.667,9121818.0,2354829.0,1,12,1,1,1,5,4,0,0,4,1.0,true
147,10,0,0,0,0.0,1115171.0,1361657.0,1,3,1,1,1,5,0,0,0,0,0,false
22,8,3,5,4,0.5,10132793.0,2000584.0,1,4,2,2,1,4,6,3,1.0,4,0.8,true
3,7,0,5,1,0.143,32547805.0,1240496.0,1,7,1,2,3,9,1,0,0,0,0.0,true
99,19,0,7,1,0.053,984331.0,2765214.0,1,9,2,2,3,8,0,0,0,1,0.143,false
53,11,1,9,6,0.545,11179303.0,1494021.0,1,11,1,1,4,5,3,1,1.0,6,0.667,true
169,5,2,3,0,0.0,615519.0,363022.0,1,5,3,1,4,4,4,0,0.0,0,0.0,true
130,7,0,5,0,0.0,4953591.0,505255.0,1,5,7,2,3,5,0,0,0,0,0.0,true
39,7,0,3,5,0.714,8138205.0,2297137.0,1,7,1,2,4,5,7,0,0,3,1.0,true
155,16,0,2,1,0.062,1186716.0,1747275.0,1,11,4,4,1,1,1,0,0,0,0.0,true
18,13,2,7,2,0.154,7748343.0,854325.0,1,13,6,2,2,2,3,0,0.0,2,0.286,true
8,14,0,11,3,0.214,54000000.0,83000000.0,1,14,1,1,1,2,0,0,0,3,0.273,false
199,15,0,3,0,0.0,2408431.0,1891375.0,1,15,1,1,2,2,2,0,0,0,0.0,false
8,14,0,11,3,0.214,54000000.0,83000000.0,1,14,1,1,1,6,0,0,0,3,0.273,true
54,12,1,6,3,0.25,1787132.0,2937951.0,1,9,1,1,3,8,4,0,0.0,2,0.333,false
179,6,3,5,5,0.833,13008292.0,1320361.0,1,6,1,2,4,6,2,3,1.0,4,0.8,true
84,15,0,8,0,0.0,6360776.0,1798603.0,1,8,3,1,3,6,0,0,0,0,0.0,true
232,35,0,3,0,0.0,2191085.0,1622888.0,1,18,1,1,3,5,0,0,0,0,0.0,false
54,5,5,5,5,1.0,4972459.0,1819169.0,1,3,1,2,1,10,6,2,0.4,4,0.8,true
101,6,1,5,5,0.833,10159614.0,1832165.0,1,4,2,2,2,2,6,1,1.0,4,0.8,true
20,17,3,5,5,0.294,1700443.0,603263.0,1,12,3,2,1,1,2,2,0.667,3,0.6,true
159,20,1,4,1,0.05,9656827.0,209584.0,1,12,7,1,1,2,4,0,0.0,1,0.25,true
197,12,1,5,1,0.083,9253043.0,540991.0,1,3,2,6,1,3,3,0,0.0,1,0.2,true
114,11,1,2,0,0.0,992194.0,568343.0,1,7,1,1,2,2,2,0,0.0,0,0.0,false
6,4,1,2,2,0.5,3345690.0,1276428.0,1,4,2,1,1,11,1,0,0.0,1,0.5,true
224,10,1,2,1,0.1,1837789.0,884055.0,1,9,1,1,3,3,1,0,0.0,0,0.0,false
8,14,0,11,3,0.214,20000000.0,83000000.0,1,14,1,1,1,6,0,0,0,3,0.273,true
