AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsRisk
10,10,4,6,3,0.3,342593,1076131,1,1,1,2,5,1,3,1,0.25,3,0.5,true
354,12,1,2,1,0.083,1359151,805252,1,9,1,1,1,5,2,0,0.0,0,0.0,false
484,29,0,1,27,0.931,1818924,2064693,1,1,1,1,3,6,6,0,0,1,1.0,true
2,2,1,1,1,0.5,9411113,974380,1,2,1,1,8,24,5,0,0.0,0,0.0,true
77,5,4,4,4,0.8,1357316,1310573,1,5,1,1,4,7,2,4,1.0,4,1.0,true
5,3,0,3,0,0.0,254971,593426,1,3,1,1,1,2,0,0,0,0,0.0,false
872,15,1,5,2,0.133,15672460,37366073,1,12,1,1,5,6,4,0,0.0,0,0.0,false
730,28,0,3,4,0.143,307663,1176235,1,28,1,1,2,3,1,0,0,1,0.333,false
145,55,0,0,5,0.091,33889703,21905259,1,44,1,1,1,4,3,0,0,0,0,false
7,2,0,1,2,1.0,3452277,2007521,1,2,1,1,10,24,5,0,0,1,1.0,true
61,4,2,3,4,1.0,2446076,1644582,1,2,1,1,4,6,7,2,1.0,3,1.0,true
157,21,3,8,9,0.429,4499729,2436408,1,18,2,2,4,2,2,2,0.667,7,0.875,true
91,15,2,3,10,0.667,4098487,1537588,1,11,3,5,4,3,3,0,0.0,3,1.0,true
570,43,1,1,6,0.14,11116303,38012974,1,36,1,1,3,1,4,0,0.0,1,1.0,false
136,7,1,4,2,0.286,975208,2254729,1,3,7,5,3,8,5,1,1.0,2,0.5,true
1,1,0,1,0,0.0,180992,629857,1,1,1,1,1,1,0,0,0,0,0.0,false
400,14,1,4,1,0.071,1257454,941066,1,11,1,1,2,2,2,0,0.0,1,0.25,false
80,9,3,5,6,0.667,3790125,1103665,1,1,1,1,4,4,4,3,1.0,4,0.8,true
312,39,1,2,2,0.051,685118,775998,1,20,1,1,2,3,2,0,0.0,0,0.0,false
394,18,0,3,18,1.0,3974281,2083555,1,5,2,1,4,4,2,0,0,3,1.0,true
959,10,1,3,0,0.0,79391501,40834964,1,10,1,1,3,8,3,0,0.0,0,0.0,false
379,12,0,1,2,0.167,1715049,646809,1,12,1,1,2,4,5,0,0,1,1.0,false
5,7,0,1,2,0.286,47980529,3199422,1,7,1,1,4,6,3,0,0,1,1.0,true
540,25,1,1,2,0.08,1027377,785060,1,16,1,1,3,1,3,0,0.0,0,0.0,false
331,34,2,9,0,0.0,1266061,1379296,1,34,1,1,2,6,4,0,0.0,0,0.0,false
62,9,1,3,1,0.111,693156,776116,1,9,1,1,3,5,4,0,0.0,1,0.333,false
16,13,0,9,13,1.0,1677044,1298020,1,2,1,1,4,6,1,0,0,3,0.333,true
7,5,1,4,2,0.4,8102199,2646245,1,3,1,1,5,28,0,0,0.0,0,0.0,true
387,11,0,6,11,1.0,4917832,2249869,1,9,6,5,2,6,3,0,0,2,0.333,true
12,13,6,9,3,0.231,4969657,1582885,1,13,2,1,4,7,1,0,0.0,0,0.0,true
576,8,0,0,1,0.125,1455026,511882,1,2,1,1,1,4,4,0,0,0,0,false
490,28,1,4,0,0.0,1128027,371331,1,22,1,1,2,4,2,0,0.0,0,0.0,false
31,14,6,9,4,0.286,4761938,1622515,1,14,2,2,5,6,5,4,0.667,4,0.444,true
442,37,0,2,0,0.0,438792,151199,1,31,1,1,2,4,1,0,0,0,0.0,false
451,9,1,2,8,0.889,2412023,2292233,1,7,2,2,4,7,2,1,1.0,2,1.0,true
3,2,0,2,0,0.0,416241,290608,1,2,1,1,1,2,0,0,0,0,0.0,false
312,17,0,2,1,0.059,1323304,921145,1,17,1,1,4,3,4,0,0,0,0.0,false
81,25,1,9,17,0.68,2953822,2018764,1,21,1,1,1,5,2,1,1.0,6,0.667,true
23,6,6,6,2,0.333,2542760,1256054,1,6,2,2,1,2,2,0,0.0,1,0.167,true
1,6,6,6,0,0.0,360599,576256,1,1,2,2,4,3,1,0,0.0,0,0.0,true
40,8,0,8,4,0.5,3437114,1390417,1,4,1,2,1,4,1,0,0,2,0.25,true
350,5,0,1,4,0.8,2961876,1248675,1,3,2,1,2,7,6,0,0,1,1.0,true
432,39,0,1,7,0.179,501680,1496552,1,39,1,1,4,1,4,0,0,1,1.0,false
71,20,0,4,0,0.0,955761,617563,1,20,1,1,3,3,4,0,0,0,0.0,false
5,4,1,2,2,0.5,3626923,1007035,1,4,1,1,2,1,1,0,0.0,0,0.0,true
4,7,0,7,2,0.286,12162503,4264340,1,7,1,1,2,8,2,0,0,0,0.0,true
3,1,1,1,1,1.0,21111997,1589090,1,1,1,1,1,5,2,0,0.0,1,1.0,true
57,29,0,6,9,0.31,4849730,1619310,1,28,1,1,2,8,8,0,0,5,0.833,true
354,36,1,3,2,0.056,355588,946276,1,24,1,1,2,2,3,0,0.0,1,0.333,false
331,22,2,2,22,1.0,4468945,1274941,1,12,2,2,4,2,2,0,0.0,1,0.5,true
5,3,1,2,0,0.0,635736,220606,1,3,1,1,1,2,0,0,0.0,0,0.0,false
50,19,1,8,12,0.632,4460423,961322,1,15,1,1,2,8,3,1,1.0,7,0.875,true
4,3,0,1,2,0.667,6513827,4316215,1,3,1,1,5,4,1,0,0,0,0.0,true
5,6,1,4,1,0.167,17875980,2045926,1,3,1,1,4,12,1,0,0.0,0,0.0,true
86,7,1,3,5,0.714,2803100,1051329,1,5,2,2,2,1,2,1,1.0,3,1.0,true
263,5,0,5,3,0.6,2186891,296581,1,5,2,1,5,3,7,0,0,3,0.6,true
155,23,0,3,1,0.043,73509922,41804765,1,11,1,1,1,7,5,0,0,0,0.0,false
6,2,1,1,0,0.0,403139,102827,1,2,1,1,1,2,0,0,0.0,0,0.0,false
50,4,2,4,3,0.75,3286337,913547,1,1,1,2,4,7,6,0,0.0,2,0.5,true
575,58,1,3,7,0.121,30981381,40800415,1,36,1,1,2,7,5,0,0.0,0,0.0,false
164,7,0,7,7,1.0,1081909,1494382,1,7,2,2,4,9,4,0,0,4,0.571,true
69,35,0,12,5,0.143,1561857,1211945,1,22,1,1,4,7,5,0,0,0,0.0,false
213,22,2,8,3,0.136,765107,725748,1,11,1,1,4,6,4,0,0.0,0,0.0,false
454,12,1,1,0,0.0,900313,1131571,1,12,1,1,2,5,1,0,0.0,0,0.0,false
10,6,2,2,4,0.667,1306151,890652,1,6,1,1,5,7,5,2,1.0,2,1.0,true
423,22,0,2,3,0.136,539368,709893,1,9,1,1,3,2,2,0,0,1,0.5,false
121,7,2,5,7,1.0,2160385,1610032,1,6,2,1,5,7,1,2,1.0,4,0.8,true
423,34,0,14,0,0.0,1244223,1006979,1,31,1,1,2,6,1,0,0,0,0.0,false
308,36,0,4,1,0.028,1091896,1003666,1,18,1,1,1,1,4,0,0,1,0.25,false
1,6,1,2,2,0.333,12624308,3201004,1,6,1,1,5,4,2,1,1.0,1,0.5,true
671,26,1,3,0,0.0,1095287,706857,1,26,1,1,3,2,1,0,0.0,0,0.0,false
731,29,0,3,3,0.103,111628,373529,1,22,1,1,1,2,4,0,0,0,0.0,false
116,33,2,8,6,0.182,1168974,413715,1,33,1,1,2,1,1,0,0.0,2,0.25,false
43,12,8,11,3,0.25,4945476,1637333,1,9,2,2,5,3,4,0,0.0,3,0.273,true
545,17,1,4,0,0.0,302656,826714,1,17,1,1,3,2,1,0,0.0,0,0.0,false
740,5,1,1,0,0.0,279545,906240,1,1,1,1,3,5,1,0,0.0,0,0.0,false
391,58,0,5,8,0.138,70238919,16906850,1,50,1,1,1,3,2,0,0,0,0.0,false
1,1,0,1,0,0.0,40603065,2432864,1,1,1,1,2,2,4,0,0,0,0.0,true
6,1,0,1,0,0.0,582184,334377,1,1,1,1,1,3,0,0,0,0,0.0,false
59,36,1,14,5,0.139,1314911,1309437,1,19,1,1,1,7,3,0,0.0,0,0.0,false
484,10,1,3,0,0.0,211687,981424,1,8,1,1,1,4,1,0,0.0,0,0.0,false
6,5,1,3,2,0.4,12488199,2377149,1,3,1,1,4,21,3,0,0.0,1,0.333,true
456,14,0,4,2,0.143,77489633,12122635,1,11,1,1,3,2,3,0,0,0,0.0,false
2,3,2,3,0,0.0,2349988,2754908,1,2,1,1,7,12,5,0,0.0,0,0.0,true
262,12,1,1,2,0.167,811688,747337,1,12,1,1,3,4,3,0,0.0,0,0.0,false
739,39,0,2,5,0.128,317236,431628,1,21,1,1,1,1,2,0,0,1,0.5,false
7,15,6,10,2,0.133,1325004,725734,1,8,2,1,2,1,0,0,0.0,1,0.1,true
570,25,1,1,1,0.04,747056,1193061,1,8,1,1,1,4,4,0,0.0,1,1.0,false
1,2,0,1,0,0.0,403241,546339,1,2,1,1,1,2,0,0,0,0,0.0,false
16,12,6,9,10,0.833,2508143,376300,1,6,1,1,4,4,3,6,1.0,8,0.889,true
5,8,0,4,0,0.0,10122482,4560587,1,8,1,1,1,4,1,0,0,0,0.0,true
21,3,3,3,1,0.333,1119782,1895183,1,2,1,1,3,8,4,1,0.333,1,0.333,true
118,14,2,2,10,0.714,2165098,2271183,1,6,1,2,4,6,6,2,1.0,2,1.0,true
7,5,0,1,2,0.4,27120331,447123,1,5,1,1,2,6,0,0,0,0,0.0,true
579,13,0,0,0,0.0,1231981,229162,1,9,1,1,3,2,4,0,0,0,0,false
51,2,2,2,2,1.0,325577,440438,1,1,1,1,3,7,3,2,1.0,2,1.0,true
135,21,1,3,0,0.0,1026374,874703,1,16,1,1,2,4,3,0,0.0,0,0.0,false
267,49,2,8,2,0.041,2094559,389668,1,47,1,1,1,2,5,0,0.0,0,0.0,false
3,8,2,8,1,0.125,8478235,2036522,1,8,1,1,1,5,3,1,0.5,1,0.125,true
2,8,1,8,0,0.0,27775404,3723686,1,8,1,1,1,1,4,0,0.0,0,0.0,true
430,20,1,4,2,0.1,559948,440102,1,14,1,1,2,1,1,0,0.0,1,0.25,false
7,3,1,1,0,0.0,483951,92940,1,3,1,1,1,2,0,0,0.0,0,0.0,false
238,22,2,2,3,0.136,1199936,363449,1,22,1,1,2,5,2,0,0.0,0,0.0,false
47,23,2,5,14,0.609,4397931,1053360,1,5,2,1,2,5,4,1,0.5,4,0.8,true
15,6,4,4,2,0.333,2878895,462865,1,2,1,1,4,2,0,0,0.0,2,0.5,true
6,8,0,1,2,0.25,2101945,1871393,1,2,1,1,8,26,0,0,0,0,0.0,true
467,28,0,0,3,0.107,759314,734454,1,16,1,1,1,1,2,0,0,0,0,false
40,5,3,5,1,0.2,1808249,1152934,1,5,2,2,4,6,1,1,0.333,1,0.2,true
4,3,2,3,2,0.667,34243558,2632999,1,3,1,1,3,2,4,0,0.0,2,0.667,true
238,5,1,1,0,0.0,656516,259888,1,2,1,1,3,4,1,0,0.0,0,0.0,false
109,39,1,9,6,0.154,786732,1003241,1,39,1,1,2,4,2,0,0.0,0,0.0,false
2,1,1,1,0,0.0,4359310,262656,1,1,1,1,6,12,3,0,0.0,0,0.0,true
155,15,0,4,1,0.067,571231,387945,1,12,1,1,1,2,4,0,0,1,0.25,false
7,2,0,1,0,0.0,520781,472650,1,2,1,1,1,2,0,0,0,0,0.0,false
278,57,1,3,8,0.14,13100576,13391286,1,51,1,1,2,5,1,0,0.0,0,0.0,false
86,12,0,1,0,0.0,856854,923662,1,11,1,1,3,2,1,0,0,0,0.0,false
315,10,1,6,1,0.1,3317473,2564792,1,3,4,5,5,4,4,1,1.0,1,0.167,true
366,27,0,5,22,0.815,622970,2036378,1,26,2,1,1,7,5,0,0,5,1.0,true
239,13,1,2,0,0.0,521097,427159,1,12,1,1,2,5,3,0,0.0,0,0.0,false
650,27,0,3,2,0.074,498624,684191,1,10,1,1,3,4,1,0,0,1,0.333,false
1,2,0,2,0,0.0,203967,568002,1,2,1,1,1,2,0,0,0,0,0.0,false
110,26,1,2,2,0.077,65265613,13136110,1,18,1,1,5,4,5,0,0.0,1,0.5,false
1,5,2,2,2,0.4,14769917,788474,1,2,1,1,10,15,1,0,0.0,2,1.0,true
239,19,1,12,1,0.053,1550666,431660,1,10,1,1,1,1,2,0,0.0,0,0.0,false
2,1,0,1,0,0.0,482594,668861,1,1,1,1,1,3,0,0,0,0,0.0,false
251,6,0,6,3,0.5,1417641,1214099,1,4,1,1,3,7,4,0,0,1,0.167,true
6,12,6,6,0,0.0,4155734,1794785,1,5,1,1,5,1,3,0,0.0,0,0.0,true
6,8,1,7,1,0.125,41564576,4472938,1,8,1,1,1,3,0,0,0.0,0,0.0,true
51,8,6,8,2,0.25,584220,774696,1,2,2,2,4,6,5,2,0.333,2,0.25,true
85,7,3,7,6,0.857,1309389,844657,1,7,1,1,4,4,1,3,1.0,5,0.714,true
1,2,0,2,0,0.0,672862,112359,1,2,1,1,1,1,0,0,0,0,0.0,false
168,14,0,8,11,0.786,5168611,427009,1,14,2,2,2,3,8,0,0,8,1.0,true
1,2,1,2,0,0.0,669849,312022,1,2,1,1,1,3,0,0,0.0,0,0.0,false
894,60,0,0,2,0.033,55424358,41948544,1,49,1,1,1,3,4,0,0,0,0,false
5,7,0,7,1,0.143,6079486,961747,1,3,1,1,4,15,0,0,0,0,0.0,true
319,42,0,9,4,0.095,806775,1401113,1,42,1,1,3,5,1,0,0,1,0.111,false
336,11,0,2,0,0.0,1395956,838687,1,7,2,1,1,5,4,0,0,0,0.0,false
24,31,2,6,0,0.0,1514257,721819,1,31,1,1,2,6,3,0,0.0,0,0.0,false
169,34,1,1,2,0.059,597456,949778,1,29,1,1,2,5,3,0,0.0,1,1.0,false
2,1,1,1,1,1.0,27456202,1747084,1,1,1,1,4,1,2,0,0.0,0,0.0,true
267,7,0,1,4,0.571,3200971,1505218,1,5,1,1,4,3,5,0,0,1,1.0,true
7,2,0,1,0,0.0,409761,96418,1,2,1,1,1,1,0,0,0,0,0.0,false
57,22,2,14,2,0.091,2150187,1573126,1,11,1,1,1,4,3,0,0.0,0,0.0,false
2,3,2,3,1,0.333,28999070,4871957,1,3,1,1,2,5,0,1,0.5,1,0.333,true
46,7,5,5,1,0.143,4997874,1921244,1,3,1,2,1,4,3,0,0.0,0,0.0,true
2,4,0,1,2,0.5,8636527,1223161,1,4,1,1,10,13,4,0,0,1,1.0,true
217,14,2,6,10,0.714,2371723,1541509,1,6,1,1,1,1,6,1,0.5,5,0.833,true
2,2,0,2,0,0.0,425888,321192,1,2,1,1,1,2,0,0,0,0,0.0,false
2,2,0,2,1,0.5,10338720,2752826,1,1,1,1,6,21,3,0,0,0,0.0,true
359,12,0,8,0,0.0,456959,289540,1,12,1,1,4,1,2,0,0,0,0.0,false
70,30,3,15,20,0.667,1220505,652479,1,15,1,1,3,9,1,3,1.0,10,0.667,true
377,27,0,3,2,0.074,1272144,939953,1,19,1,1,1,5,1,0,0,0,0.0,false
300,23,1,5,1,0.043,68416623,48389984,1,12,1,1,2,1,4,0,0.0,0,0.0,false
640,18,0,1,1,0.056,1443099,1134986,1,12,2,2,2,5,1,0,0,0,0.0,false
352,39,0,2,3,0.077,848629,250252,1,33,1,1,2,3,1,0,0,0,0.0,false
425,10,0,8,5,0.5,2998342,2379675,1,4,1,2,1,6,4,0,0,3,0.375,true
5,2,1,2,0,0.0,179994,633815,1,2,1,1,1,1,0,0,0.0,0,0.0,false
270,13,0,5,5,0.385,360917,1775656,1,13,2,2,4,6,7,0,0,5,1.0,true
1,2,1,1,0,0.0,355097,593261,1,2,1,1,1,3,0,0,0.0,0,0.0,false
2,3,2,2,1,0.333,9819964,2179634,1,2,1,1,8,14,2,1,0.5,1,0.5,true
56,8,7,7,0,0.0,2115652,1440635,1,8,2,2,1,7,5,0,0.0,0,0.0,true
465,20,1,6,14,0.7,4627437,815983,1,13,2,1,4,6,3,1,1.0,1,0.167,true
37,31,1,3,4,0.129,1431790,341626,1,31,1,1,1,3,2,0,0.0,0,0.0,false
371,1,0,0,1,1.0,2207522,934888,1,1,8,4,3,3,2,0,0,0,0,true
97,11,0,7,9,0.818,2416135,2260604,1,9,2,2,1,2,1,0,0,7,1.0,true
51,18,2,7,10,0.556,3415801,2633358,1,14,6,6,2,1,4,2,1.0,2,0.286,true
6,5,2,3,1,0.2,23641259,1367495,1,5,1,1,2,5,1,0,0.0,0,0.0,true
652,22,0,5,0,0.0,48184109,42521496,1,20,1,1,3,6,3,0,0,0,0.0,false
154,32,1,1,0,0.0,45481411,29792375,1,23,1,1,1,4,5,0,0.0,0,0.0,false
598,13,0,0,1,0.077,1058247,182186,1,6,1,1,2,2,1,0,0,0,0,false
4,2,1,1,0,0.0,274776,590310,1,2,1,1,1,3,0,0,0.0,0,0.0,false
432,25,0,9,0,0.0,1913589,692830,1,25,1,1,1,4,4,0,0,0,0.0,false
304,6,0,1,0,0.0,364704,1143129,1,2,1,1,3,2,4,0,0,0,0.0,false
7,6,1,5,1,0.167,18624024,2221874,1,2,1,1,10,22,0,0,0.0,1,0.2,true
452,13,1,1,0,0.0,1289598,217916,1,13,1,1,1,4,3,0,0.0,0,0.0,false
703,19,1,1,2,0.105,303767,232675,1,10,1,1,2,1,3,0,0.0,0,0.0,false
85,14,1,3,7,0.5,1128987,741642,1,9,2,2,1,4,2,1,1.0,2,0.667,true
6,5,1,3,0,0.0,24396836,4543881,1,5,1,1,5,8,0,0,0.0,0,0.0,true
389,7,0,0,1,0.143,1203806,1167293,1,7,1,2,3,5,2,0,0,0,0,false
7,7,2,6,2,0.286,18772008,677174,1,7,1,1,1,1,1,0,0.0,0,0.0,true
333,38,0,4,0,0.0,78574830,24303103,1,20,1,1,4,7,4,0,0,0,0.0,false
3,7,0,5,1,0.143,40028250,4068443,1,7,1,1,5,3,3,0,0,1,0.2,true
294,12,0,4,0,0.0,962208,1022244,1,3,2,2,4,4,1,0,0,0,0.0,false
621,21,0,0,2,0.095,1790676,854611,1,21,1,2,2,2,3,0,0,0,0,false
73,15,2,6,7,0.467,1874703,1990609,1,2,1,1,2,7,8,2,1.0,5,0.833,true
6,3,2,3,1,0.333,10894518,847773,1,3,1,1,5,14,4,1,0.5,1,0.333,true
453,46,0,5,5,0.109,53632879,39255352,1,38,1,1,4,2,4,0,0,1,0.2,false
447,20,1,4,3,0.15,39688703,19317931,1,20,1,1,3,6,3,0,0.0,0,0.0,false
270,12,0,0,2,0.167,1834844,223549,1,10,5,5,1,6,2,0,0,0,0,true
89,32,0,4,4,0.125,478359,723089,1,32,1,1,2,3,3,0,0,1,0.25,false
309,23,1,3,2,0.087,1057950,453336,1,19,1,1,1,5,2,0,0.0,1,0.333,false
319,7,2,4,6,0.857,2928736,961089,1,1,1,2,4,1,3,0,0.0,2,0.5,true
189,10,0,4,1,0.1,676750,831963,1,9,1,1,3,5,3,0,0,0,0.0,false
276,6,2,6,0,0.0,4970696,1083583,1,6,6,5,3,4,2,0,0.0,0,0.0,true
469,44,0,0,6,0.136,15830187,40555384,1,35,1,1,2,8,4,0,0,0,0,false
245,10,0,9,1,0.1,1506847,1245211,1,7,1,1,4,6,1,0,0,0,0.0,false
196,38,1,10,4,0.105,1759104,1064746,1,32,1,1,3,5,2,0,0.0,0,0.0,false
145,24,1,1,22,0.917,1221042,2373887,1,15,2,2,1,6,2,1,1.0,1,1.0,true
195,13,3,12,11,0.846,793355,1597309,1,12,1,1,1,3,8,2,0.667,11,0.917,true
667,25,1,1,2,0.08,805426,1177282,1,17,1,1,2,1,3,0,0.0,1,1.0,false
268,22,0,4,2,0.091,1430093,703614,1,22,1,1,2,1,1,0,0,1,0.25,false
67,6,2,5,5,0.833,4659990,2983938,1,5,1,2,1,9,8,1,0.5,4,0.8,true
777,24,0,1,2,0.083,17299874,41832774,1,19,1,1,5,2,3,0,0,0,0.0,false
285,6,1,5,5,0.833,2112274,2682118,1,6,2,1,5,7,2,0,0.0,3,0.6,true
472,13,2,8,8,0.615,1321772,208587,1,10,2,1,1,6,2,0,0.0,6,0.75,true
68,29,2,5,20,0.69,600412,723238,1,15,2,1,4,3,2,1,0.5,5,1.0,true
219,24,0,0,1,0.042,510915,315477,1,21,2,1,2,1,3,0,0,0,0,false
345,19,1,1,0,0.0,245585,735367,1,11,1,1,3,5,4,0,0.0,0,0.0,false
420,42,2,11,1,0.024,765688,1208567,1,38,1,1,2,4,4,0,0.0,0,0.0,false
47,13,1,8,12,0.923,4800552,1216253,1,12,2,1,4,7,3,0,0.0,8,1.0,true
54,34,1,15,17,0.5,3469846,1810573,1,15,1,1,1,3,4,0,0.0,14,0.933,true
492,20,1,1,1,0.05,484802,734151,1,13,1,1,1,1,4,0,0.0,0,0.0,false
1,9,8,8,2,0.222,1127835,648822,1,9,2,2,5,3,3,0,0.0,2,0.25,true
115,24,1,3,16,0.667,488944,2432623,1,7,2,1,1,4,6,0,0.0,2,0.667,true
6,10,6,7,4,0.4,1516937,1448946,1,3,2,2,4,4,5,0,0.0,2,0.286,true
4,3,0,3,0,0.0,472292,490133,1,3,1,1,1,2,0,0,0,0,0.0,false
223,29,2,11,23,0.793,1731383,939880,1,22,1,1,2,8,3,2,1.0,10,0.909,true
168,3,1,1,0,0.0,2738043,2298725,1,1,4,7,4,7,3,0,0.0,0,0.0,true
677,21,1,2,3,0.143,46114740,17266456,1,21,1,1,2,8,2,0,0.0,0,0.0,false
146,36,0,2,3,0.083,1436426,1005373,1,36,1,1,3,4,3,0,0,0,0.0,false
439,25,1,2,2,0.08,1179991,372683,1,18,1,1,1,4,1,0,0.0,0,0.0,false
6,2,1,1,0,0.0,241771,488548,1,2,1,1,1,2,0,0,0.0,0,0.0,false
7,5,2,5,1,0.2,4286779,3819012,1,5,1,1,1,3,0,0,0.0,0,0.0,true
44,12,6,11,4,0.333,3572148,1195286,1,5,1,2,1,5,3,1,0.167,4,0.364,true
44,6,4,6,2,0.333,4801003,512378,1,6,1,1,1,3,3,2,0.5,2,0.333,true
231,11,0,4,0,0.0,764309,1058798,1,11,1,1,1,6,1,0,0,0,0.0,false
76,16,1,8,11,0.688,1276641,1481661,1,1,2,2,3,2,4,1,1.0,1,0.125,true
441,38,0,4,4,0.105,693270,962471,1,25,1,1,2,5,1,0,0,1,0.25,false
57,9,0,7,7,0.778,3822099,1943513,1,8,2,1,4,4,4,0,0,3,0.429,true
270,22,0,1,4,0.182,296430,1189362,1,22,1,1,3,4,2,0,0,0,0.0,false
817,53,0,5,2,0.038,25489430,28638278,1,43,1,1,4,7,5,0,0,1,0.2,false
479,9,1,3,1,0.111,1305653,304666,1,4,1,1,2,1,4,0,0.0,1,0.333,false
103,27,1,12,12,0.444,5762980,238304,1,23,1,1,4,7,3,0,0.0,8,0.667,true
5,3,2,3,2,0.667,15227607,1048072,1,2,1,1,3,22,2,0,0.0,0,0.0,true
495,5,2,5,3,0.6,4983556,2388394,1,2,2,1,1,6,5,0,0.0,3,0.6,true
488,7,1,4,7,1.0,449669,2056309,1,2,1,1,1,3,3,1,1.0,4,1.0,true
50,9,3,7,9,1.0,1191625,1408827,1,1,1,1,3,1,1,3,1.0,5,0.714,true
445,19,0,2,0,0.0,345977,1454640,1,4,2,2,4,1,1,0,0,0,0.0,false
236,22,1,9,19,0.864,998385,1266105,1,19,2,1,5,4,2,1,1.0,7,0.778,true
130,6,2,5,4,0.667,2061376,2442253,1,5,1,2,5,6,6,0,0.0,4,0.8,true
901,24,1,2,3,0.125,74707720,45547912,1,12,1,1,5,3,4,0,0.0,1,0.5,false
81,11,6,6,10,0.909,2286761,404275,1,1,1,1,2,5,2,6,1.0,6,1.0,true
48,5,4,4,4,0.8,3613237,962932,1,1,1,1,3,5,2,4,1.0,4,1.0,true
65,5,4,5,5,1.0,643172,472756,1,2,1,1,3,7,8,4,1.0,5,1.0,true
485,34,0,0,0,0.0,1115548,1124005,1,17,1,1,2,5,2,0,0,0,0,false
319,18,0,11,2,0.111,862901,865837,1,10,1,1,1,2,3,0,0,0,0.0,false
179,33,0,14,0,0.0,1821195,684795,1,28,1,1,1,3,4,0,0,0,0.0,false
7,3,0,1,0,0.0,103839,392856,1,3,1,1,1,2,0,0,0,0,0.0,false
378,21,0,1,2,0.095,326699,203851,1,21,1,1,2,5,4,0,0,0,0.0,false
480,28,0,0,3,0.107,29505421,8561131,1,24,1,1,1,4,3,0,0,0,0,false
360,6,0,2,0,0.0,972946,994693,1,1,2,1,3,4,2,0,0,0,0.0,false
9,15,5,11,1,0.067,397330,350462,1,11,1,1,4,7,1,1,0.2,1,0.091,true
4,2,0,2,0,0.0,4357658,1687640,1,2,1,1,7,12,3,0,0,0,0.0,true
604,43,1,3,6,0.14,56612335,31421895,1,42,1,1,2,8,1,0,0.0,0,0.0,false
285,5,2,5,5,1.0,2029387,2054657,1,5,2,2,2,7,3,2,1.0,5,1.0,true
122,37,1,5,4,0.108,1905358,566376,1,37,1,1,1,3,3,0,0.0,0,0.0,false
3,1,0,1,0,0.0,162911,551635,1,1,1,1,1,2,0,0,0,0,0.0,false
73,12,0,11,11,0.917,3441731,2291810,1,12,1,1,4,4,1,0,0,7,0.636,true
32,12,3,7,12,1.0,3246375,1835839,1,7,1,1,3,1,5,3,1.0,4,0.571,true
197,45,0,9,7,0.156,1731958,469236,1,45,1,1,1,4,5,0,0,2,0.222,false
5,5,5,5,5,1.0,2486236,526612,1,4,1,1,2,4,6,5,1.0,5,1.0,true
52,10,3,5,1,0.1,2905003,1173413,1,8,2,2,1,4,1,0,0.0,0,0.0,true
40,16,5,8,6,0.375,3116011,1743002,1,2,2,1,1,7,2,5,1.0,5,0.625,true
5,3,0,3,0,0.0,642728,237131,1,3,1,1,1,1,0,0,0,0,0.0,false
4,3,0,3,0,0.0,330956,658897,1,3,1,1,1,2,0,0,0,0,0.0,false
77,14,1,5,11,0.786,3737953,404057,1,5,2,1,2,7,6,0,0.0,1,0.2,true
450,22,0,1,14,0.636,2526559,2298517,1,16,1,1,2,1,5,0,0,1,1.0,true
5,7,0,1,0,0.0,13396645,2037626,1,3,1,1,4,25,1,0,0,0,0.0,true
690,35,1,1,5,0.143,111012,316148,1,11,1,1,2,2,2,0,0.0,1,1.0,false
274,8,2,6,0,0.0,1210679,925089,1,8,1,1,4,2,5,1,0.5,1,0.167,false
227,28,0,5,3,0.107,485447,1426221,1,28,1,1,1,2,1,0,0,0,0.0,false
273,11,0,5,8,0.727,3416794,535582,1,3,3,5,5,5,1,0,0,1,0.2,true
253,27,2,8,2,0.074,481826,830153,1,27,1,1,4,3,3,0,0.0,2,0.25,false
800,28,0,0,2,0.071,69427400,30305429,1,23,1,1,4,4,3,0,0,0,0,false
228,23,0,1,0,0.0,893139,908704,1,22,2,2,1,2,4,0,0,0,0.0,false
243,20,0,0,1,0.05,35086055,15560073,1,15,1,1,5,2,2,0,0,0,0,false
816,44,0,2,3,0.068,10954835,43788060,1,38,1,1,1,1,4,0,0,0,0.0,false
178,33,0,5,1,0.03,47035619,31805541,1,27,1,1,4,7,5,0,0,0,0.0,false
528,57,0,0,8,0.14,47461811,42352701,1,36,1,1,2,3,5,0,0,0,0,false
207,28,1,4,1,0.036,56440312,34908222,1,17,1,1,5,4,1,0,0.0,0,0.0,false
129,10,0,8,0,0.0,733283,1481049,1,10,1,1,2,2,1,0,0,0,0.0,false
6,3,0,3,0,0.0,527952,662851,1,3,1,1,1,2,0,0,0,0,0.0,false
194,38,0,2,3,0.079,1538382,811972,1,38,1,1,1,4,1,0,0,0,0.0,false
376,32,0,2,4,0.125,478038,599194,1,20,1,1,2,2,2,0,0,1,0.5,false
374,10,1,4,6,0.6,4070513,1628829,1,2,2,1,4,7,6,1,1.0,2,0.5,true
1,6,2,2,2,0.333,28350921,1256426,1,6,1,1,4,1,3,1,0.5,2,1.0,true
